Wohnkanton,Wohnkanton Kürzel,Wohngemeindenummer,Wohngemeinde,Arbeitskanton,Arbeitskanton Kürzel,Arbeitsgemeindenummer,Arbeitsgemeinde,Erwerbstätige
9,ZG,1707,Risch,5,SZ,7777,Andere Gemeinden,14
9,ZG,1707,Risch,6,OW,1401,Alpnach,5
9,ZG,1707,Risch,6,OW,1407,Sarnen,5
9,ZG,1707,Risch,6,OW,7777,Andere Gemeinden,7
9,ZG,1707,Risch,7,NW,1507,Hergiswil (NW),5
9,ZG,1707,Risch,7,NW,1509,Stans,11
9,ZG,1707,Risch,7,NW,7777,Andere Gemeinden,8
9,ZG,1707,Risch,9,ZG,1701,Baar,422
9,ZG,1707,Risch,9,ZG,1702,Cham,332
9,ZG,1707,Risch,9,ZG,1703,Hünenberg,239
9,ZG,1707,Risch,9,ZG,1704,Menzingen,6
9,ZG,1707,Risch,9,ZG,1705,Neuheim,15
9,ZG,1707,Risch,9,ZG,1706,Oberägeri,5
9,ZG,1707,Risch,9,ZG,1707,Risch,1538
9,ZG,1707,Risch,9,ZG,1708,Steinhausen,174
9,ZG,1707,Risch,9,ZG,1709,Unterägeri,21
9,ZG,1707,Risch,9,ZG,1710,Walchwil,9
9,ZG,1707,Risch,9,ZG,1711,Zug,999
9,ZG,1707,Risch,10,FR,7777,Andere Gemeinden,5
9,ZG,1707,Risch,11,SO,2532,Subingen,5
9,ZG,1707,Risch,11,SO,7777,Andere Gemeinden,11
9,ZG,1707,Risch,12,BS,2701,Basel,13
9,ZG,1707,Risch,13,BL,7777,Andere Gemeinden,10
9,ZG,1707,Risch,17,SG,3340,Rapperswil-Jona,8
9,ZG,1707,Risch,17,SG,7777,Andere Gemeinden,16
9,ZG,1707,Risch,18,GR,7777,Andere Gemeinden,9
9,ZG,1707,Risch,19,AG,4021,Baden,15
9,ZG,1707,Risch,19,AG,4080,Villmergen,8
9,ZG,1707,Risch,19,AG,4082,Wohlen (AG),7
9,ZG,1707,Risch,19,AG,4236,Muri (AG),17
9,ZG,1707,Risch,19,AG,4237,Oberrüti,6
9,ZG,1707,Risch,19,AG,4239,Sins,60
9,ZG,1707,Risch,19,AG,7777,Andere Gemeinden,61
9,ZG,1707,Risch,20,TG,7777,Andere Gemeinden,5
9,ZG,1707,Risch,77,ZZ,7777,Andere Gemeinden,10
9,ZG,1708,Steinhausen,1,ZH,2,Affoltern am Albis,39
9,ZG,1708,Steinhausen,1,ZH,4,Hausen am Albis,7
9,ZG,1708,Steinhausen,1,ZH,5,Hedingen,6
9,ZG,1708,Steinhausen,1,ZH,7,Knonau,16
9,ZG,1708,Steinhausen,1,ZH,9,Mettmenstetten,16
9,ZG,1708,Steinhausen,1,ZH,62,Kloten,24
9,ZG,1708,Steinhausen,1,ZH,66,Opfikon,9
9,ZG,1708,Steinhausen,1,ZH,69,Wallisellen,10
9,ZG,1708,Steinhausen,1,ZH,96,Regensdorf,5
9,ZG,1708,Steinhausen,1,ZH,97,Rümlang,8
9,ZG,1708,Steinhausen,1,ZH,131,Adliswil,15
9,ZG,1708,Steinhausen,1,ZH,133,Horgen,10
9,ZG,1708,Steinhausen,1,ZH,138,Richterswil,5
9,ZG,1708,Steinhausen,1,ZH,141,Thalwil,8
9,ZG,1708,Steinhausen,1,ZH,142,Wädenswil,17
9,ZG,1708,Steinhausen,1,ZH,155,Männedorf,5
9,ZG,1708,Steinhausen,1,ZH,191,Dübendorf,6
9,ZG,1708,Steinhausen,1,ZH,230,Winterthur,5
9,ZG,1708,Steinhausen,1,ZH,242,Birmensdorf (ZH),6
9,ZG,1708,Steinhausen,1,ZH,243,Dietikon,16
9,ZG,1708,Steinhausen,1,ZH,247,Schlieren,11
9,ZG,1708,Steinhausen,1,ZH,250,Urdorf,8
9,ZG,1708,Steinhausen,1,ZH,261,Zürich,385
9,ZG,1708,Steinhausen,1,ZH,7777,Andere Gemeinden,62
9,ZG,1708,Steinhausen,2,BE,351,Bern,9
9,ZG,1708,Steinhausen,2,BE,7777,Andere Gemeinden,12
9,ZG,1708,Steinhausen,3,LU,1024,Emmen,38
9,ZG,1708,Steinhausen,3,LU,1031,Hochdorf,8
9,ZG,1708,Steinhausen,3,LU,1052,Buchrain,7
9,ZG,1708,Steinhausen,3,LU,1053,Dierikon,6
9,ZG,1708,Steinhausen,3,LU,1054,Ebikon,15
9,ZG,1708,Steinhausen,3,LU,1058,Horw,7
9,ZG,1708,Steinhausen,3,LU,1059,Kriens,22
9,ZG,1708,Steinhausen,3,LU,1061,Luzern,122
9,ZG,1708,Steinhausen,3,LU,1065,Root,22
9,ZG,1708,Steinhausen,3,LU,1069,Weggis,6
9,ZG,1708,Steinhausen,3,LU,1103,Sursee,9
9,ZG,1708,Steinhausen,3,LU,7777,Andere Gemeinden,40
9,ZG,1708,Steinhausen,5,SZ,1322,Freienbach,5
9,ZG,1708,Steinhausen,5,SZ,1331,Küssnacht (SZ),35
9,ZG,1708,Steinhausen,5,SZ,1362,Arth,7
9,ZG,1708,Steinhausen,5,SZ,1372,Schwyz,16
9,ZG,1708,Steinhausen,5,SZ,7777,Andere Gemeinden,17
9,ZG,1708,Steinhausen,6,OW,7777,Andere Gemeinden,13
9,ZG,1708,Steinhausen,7,NW,1509,Stans,8
9,ZG,1708,Steinhausen,9,ZG,1701,Baar,717
9,ZG,1708,Steinhausen,9,ZG,1702,Cham,310
9,ZG,1708,Steinhausen,9,ZG,1703,Hünenberg,109
9,ZG,1708,Steinhausen,9,ZG,1704,Menzingen,21
9,ZG,1708,Steinhausen,9,ZG,1705,Neuheim,22
9,ZG,1708,Steinhausen,9,ZG,1706,Oberägeri,15
9,ZG,1708,Steinhausen,9,ZG,1707,Risch,163
9,ZG,1708,Steinhausen,9,ZG,1708,Steinhausen,1307
9,ZG,1708,Steinhausen,9,ZG,1709,Unterägeri,39
9,ZG,1708,Steinhausen,9,ZG,1710,Walchwil,15
9,ZG,1708,Steinhausen,9,ZG,1711,Zug,1050
9,ZG,1708,Steinhausen,11,SO,7777,Andere Gemeinden,10
9,ZG,1708,Steinhausen,13,BL,7777,Andere Gemeinden,11
9,ZG,1708,Steinhausen,17,SG,7777,Andere Gemeinden,13
9,ZG,1708,Steinhausen,19,AG,4021,Baden,11
9,ZG,1708,Steinhausen,19,AG,4063,Bremgarten (AG),6
9,ZG,1708,Steinhausen,19,AG,4095,Brugg,5
9,ZG,1708,Steinhausen,19,AG,4234,Merenschwand,14
9,ZG,1708,Steinhausen,19,AG,4236,Muri (AG),9
9,ZG,1708,Steinhausen,19,AG,4239,Sins,12
9,ZG,1708,Steinhausen,19,AG,4289,Zofingen,5
9,ZG,1708,Steinhausen,19,AG,7777,Andere Gemeinden,45
9,ZG,1708,Steinhausen,20,TG,7777,Andere Gemeinden,6
9,ZG,1708,Steinhausen,77,ZZ,7777,Andere Gemeinden,27
9,ZG,1709,Unterägeri,1,ZH,2,Affoltern am Albis,13
9,ZG,1709,Unterägeri,1,ZH,4,Hausen am Albis,13
9,ZG,1709,Unterägeri,1,ZH,5,Hedingen,5
9,ZG,1709,Unterägeri,1,ZH,62,Kloten,10
9,ZG,1709,Unterägeri,1,ZH,66,Opfikon,7
9,ZG,1709,Unterägeri,1,ZH,69,Wallisellen,5
9,ZG,1709,Unterägeri,1,ZH,131,Adliswil,12
9,ZG,1709,Unterägeri,1,ZH,133,Horgen,11
9,ZG,1709,Unterägeri,1,ZH,139,Rüschlikon,7
9,ZG,1709,Unterägeri,1,ZH,141,Thalwil,20
9,ZG,1709,Unterägeri,1,ZH,142,Wädenswil,8
9,ZG,1709,Unterägeri,1,ZH,191,Dübendorf,6
9,ZG,1709,Unterägeri,1,ZH,230,Winterthur,5
9,ZG,1709,Unterägeri,1,ZH,243,Dietikon,6
9,ZG,1709,Unterägeri,1,ZH,247,Schlieren,5
9,ZG,1709,Unterägeri,1,ZH,250,Urdorf,7
9,ZG,1709,Unterägeri,1,ZH,261,Zürich,240
9,ZG,1709,Unterägeri,1,ZH,7777,Andere Gemeinden,54
9,ZG,1709,Unterägeri,2,BE,351,Bern,12
9,ZG,1709,Unterägeri,2,BE,7777,Andere Gemeinden,10
9,ZG,1709,Unterägeri,3,LU,1024,Emmen,15
9,ZG,1709,Unterägeri,3,LU,1054,Ebikon,5
9,ZG,1709,Unterägeri,3,LU,1059,Kriens,11
9,ZG,1709,Unterägeri,3,LU,1061,Luzern,49
9,ZG,1709,Unterägeri,3,LU,7777,Andere Gemeinden,43
9,ZG,1709,Unterägeri,4,UR,7777,Andere Gemeinden,6
9,ZG,1709,Unterägeri,5,SZ,1301,Einsiedeln,10
9,ZG,1709,Unterägeri,5,SZ,1321,Feusisberg,6
9,ZG,1709,Unterägeri,5,SZ,1322,Freienbach,10
9,ZG,1709,Unterägeri,5,SZ,1323,Wollerau,5
9,ZG,1709,Unterägeri,5,SZ,1331,Küssnacht (SZ),16
9,ZG,1709,Unterägeri,5,SZ,1362,Arth,13
9,ZG,1709,Unterägeri,5,SZ,1364,Ingenbohl,8
9,ZG,1709,Unterägeri,5,SZ,1371,Sattel,5
9,ZG,1709,Unterägeri,5,SZ,1372,Schwyz,39
9,ZG,1709,Unterägeri,5,SZ,7777,Andere Gemeinden,16
9,ZG,1709,Unterägeri,6,OW,7777,Andere Gemeinden,5
9,ZG,1709,Unterägeri,7,NW,7777,Andere Gemeinden,6
9,ZG,1709,Unterägeri,9,ZG,1701,Baar,487
9,ZG,1709,Unterägeri,9,ZG,1702,Cham,119
9,ZG,1709,Unterägeri,9,ZG,1703,Hünenberg,44
9,ZG,1709,Unterägeri,9,ZG,1704,Menzingen,52
9,ZG,1709,Unterägeri,9,ZG,1705,Neuheim,39
9,ZG,1709,Unterägeri,9,ZG,1706,Oberägeri,171
9,ZG,1709,Unterägeri,9,ZG,1707,Risch,60
9,ZG,1709,Unterägeri,9,ZG,1708,Steinhausen,110
9,ZG,1709,Unterägeri,9,ZG,1709,Unterägeri,1397
9,ZG,1709,Unterägeri,9,ZG,1710,Walchwil,19
9,ZG,1709,Unterägeri,9,ZG,1711,Zug,995
9,ZG,1709,Unterägeri,12,BS,2701,Basel,9
9,ZG,1709,Unterägeri,13,BL,2773,Reinach (BL),5
9,ZG,1709,Unterägeri,13,BL,7777,Andere Gemeinden,7
9,ZG,1709,Unterägeri,17,SG,3340,Rapperswil-Jona,8
9,ZG,1709,Unterägeri,17,SG,7777,Andere Gemeinden,12
9,ZG,1709,Unterägeri,19,AG,4239,Sins,8
9,ZG,1709,Unterägeri,19,AG,7777,Andere Gemeinden,27
9,ZG,1709,Unterägeri,77,ZZ,7777,Andere Gemeinden,14
9,ZG,1710,Walchwil,1,ZH,2,Affoltern am Albis,5
9,ZG,1710,Walchwil,1,ZH,62,Kloten,11
9,ZG,1710,Walchwil,1,ZH,66,Opfikon,6
9,ZG,1710,Walchwil,1,ZH,69,Wallisellen,5
9,ZG,1710,Walchwil,1,ZH,261,Zürich,143
9,ZG,1710,Walchwil,1,ZH,7777,Andere Gemeinden,40
9,ZG,1710,Walchwil,2,BE,7777,Andere Gemeinden,10
9,ZG,1710,Walchwil,3,LU,1024,Emmen,12
9,ZG,1710,Walchwil,3,LU,1054,Ebikon,5
9,ZG,1710,Walchwil,3,LU,1059,Kriens,7
9,ZG,1710,Walchwil,3,LU,1061,Luzern,42
9,ZG,1710,Walchwil,3,LU,1065,Root,5
9,ZG,1710,Walchwil,3,LU,7777,Andere Gemeinden,20
9,ZG,1710,Walchwil,4,UR,7777,Andere Gemeinden,5
9,ZG,1710,Walchwil,5,SZ,1331,Küssnacht (SZ),18
9,ZG,1710,Walchwil,5,SZ,1362,Arth,31
9,ZG,1710,Walchwil,5,SZ,1364,Ingenbohl,8
9,ZG,1710,Walchwil,5,SZ,1372,Schwyz,24
9,ZG,1710,Walchwil,5,SZ,7777,Andere Gemeinden,13
9,ZG,1710,Walchwil,7,NW,7777,Andere Gemeinden,6
9,ZG,1710,Walchwil,9,ZG,1701,Baar,151
9,ZG,1710,Walchwil,9,ZG,1702,Cham,49
9,ZG,1710,Walchwil,9,ZG,1703,Hünenberg,32
9,ZG,1710,Walchwil,9,ZG,1704,Menzingen,14
9,ZG,1710,Walchwil,9,ZG,1706,Oberägeri,9
9,ZG,1710,Walchwil,9,ZG,1707,Risch,37
9,ZG,1710,Walchwil,9,ZG,1708,Steinhausen,59
9,ZG,1710,Walchwil,9,ZG,1709,Unterägeri,7
9,ZG,1710,Walchwil,9,ZG,1710,Walchwil,416
9,ZG,1710,Walchwil,9,ZG,1711,Zug,463
9,ZG,1710,Walchwil,11,SO,7777,Andere Gemeinden,7
9,ZG,1710,Walchwil,12,BS,2701,Basel,5
9,ZG,1710,Walchwil,13,BL,7777,Andere Gemeinden,6
9,ZG,1710,Walchwil,17,SG,7777,Andere Gemeinden,5
9,ZG,1710,Walchwil,19,AG,4021,Baden,5
9,ZG,1710,Walchwil,19,AG,7777,Andere Gemeinden,23
9,ZG,1710,Walchwil,77,ZZ,7777,Andere Gemeinden,20
9,ZG,1711,Zug,1,ZH,2,Affoltern am Albis,67
9,ZG,1711,Zug,1,ZH,4,Hausen am Albis,11
9,ZG,1711,Zug,1,ZH,5,Hedingen,16
9,ZG,1711,Zug,1,ZH,6,Kappel am Albis,8
9,ZG,1711,Zug,1,ZH,7,Knonau,16
9,ZG,1711,Zug,1,ZH,9,Mettmenstetten,16
9,ZG,1711,Zug,1,ZH,12,Rifferswil,7
9,ZG,1711,Zug,1,ZH,62,Kloten,60
9,ZG,1711,Zug,1,ZH,66,Opfikon,44
9,ZG,1711,Zug,1,ZH,69,Wallisellen,41
9,ZG,1711,Zug,1,ZH,96,Regensdorf,24
9,ZG,1711,Zug,1,ZH,97,Rümlang,5
9,ZG,1711,Zug,1,ZH,131,Adliswil,63
9,ZG,1711,Zug,1,ZH,133,Horgen,55
9,ZG,1711,Zug,1,ZH,135,Kilchberg (ZH),23
9,ZG,1711,Zug,1,ZH,136,Langnau am Albis,9
9,ZG,1711,Zug,1,ZH,138,Richterswil,10
9,ZG,1711,Zug,1,ZH,139,Rüschlikon,12
9,ZG,1711,Zug,1,ZH,141,Thalwil,45
9,ZG,1711,Zug,1,ZH,142,Wädenswil,27
9,ZG,1711,Zug,1,ZH,154,Küsnacht (ZH),6
9,ZG,1711,Zug,1,ZH,155,Männedorf,6
9,ZG,1711,Zug,1,ZH,161,Zollikon,11
9,ZG,1711,Zug,1,ZH,177,Pfäffikon,5
9,ZG,1711,Zug,1,ZH,191,Dübendorf,20
9,ZG,1711,Zug,1,ZH,198,Uster,8
9,ZG,1711,Zug,1,ZH,199,Volketswil,12
9,ZG,1711,Zug,1,ZH,200,Wangen-Brüttisellen,8
9,ZG,1711,Zug,1,ZH,230,Winterthur,26
9,ZG,1711,Zug,1,ZH,242,Birmensdorf (ZH),6
9,ZG,1711,Zug,1,ZH,243,Dietikon,28
9,ZG,1711,Zug,1,ZH,247,Schlieren,46
9,ZG,1711,Zug,1,ZH,250,Urdorf,23
9,ZG,1711,Zug,1,ZH,261,Zürich,1558
9,ZG,1711,Zug,1,ZH,7777,Andere Gemeinden,79
9,ZG,1711,Zug,2,BE,351,Bern,59
9,ZG,1711,Zug,2,BE,7777,Andere Gemeinden,34
9,ZG,1711,Zug,3,LU,1024,Emmen,56
9,ZG,1711,Zug,3,LU,1031,Hochdorf,8
9,ZG,1711,Zug,3,LU,1040,Rothenburg,8
9,ZG,1711,Zug,3,LU,1051,Adligenswil,5
9,ZG,1711,Zug,3,LU,1052,Buchrain,5
9,ZG,1711,Zug,3,LU,1054,Ebikon,40
9,ZG,1711,Zug,3,LU,1058,Horw,11
9,ZG,1711,Zug,3,LU,1059,Kriens,38
9,ZG,1711,Zug,3,LU,1061,Luzern,385
9,ZG,1711,Zug,3,LU,1063,Meggen,5
9,ZG,1711,Zug,3,LU,1065,Root,65
9,ZG,1711,Zug,3,LU,1068,Vitznau,5
9,ZG,1711,Zug,3,LU,1094,Nottwil,5
9,ZG,1711,Zug,3,LU,1103,Sursee,18
9,ZG,1711,Zug,3,LU,7777,Andere Gemeinden,66
9,ZG,1711,Zug,4,UR,1201,Altdorf (UR),10
9,ZG,1711,Zug,4,UR,7777,Andere Gemeinden,10
9,ZG,1711,Zug,5,SZ,1301,Einsiedeln,8
9,ZG,1711,Zug,5,SZ,1322,Freienbach,39
9,ZG,1711,Zug,5,SZ,1323,Wollerau,15
9,ZG,1711,Zug,5,SZ,1331,Küssnacht (SZ),61
9,ZG,1711,Zug,5,SZ,1344,Lachen,12
9,ZG,1711,Zug,5,SZ,1362,Arth,36
9,ZG,1711,Zug,5,SZ,1364,Ingenbohl,11
9,ZG,1711,Zug,5,SZ,1372,Schwyz,70
9,ZG,1711,Zug,5,SZ,7777,Andere Gemeinden,14
9,ZG,1711,Zug,6,OW,1401,Alpnach,6
9,ZG,1711,Zug,6,OW,1407,Sarnen,7
9,ZG,1711,Zug,6,OW,7777,Andere Gemeinden,7
9,ZG,1711,Zug,7,NW,1507,Hergiswil (NW),12
9,ZG,1711,Zug,7,NW,1509,Stans,18
9,ZG,1711,Zug,8,GL,7777,Andere Gemeinden,7
9,ZG,1711,Zug,9,ZG,1701,Baar,1950
9,ZG,1711,Zug,9,ZG,1702,Cham,487
9,ZG,1711,Zug,9,ZG,1703,Hünenberg,268
9,ZG,1711,Zug,9,ZG,1704,Menzingen,83
9,ZG,1711,Zug,9,ZG,1705,Neuheim,46
9,ZG,1711,Zug,9,ZG,1706,Oberägeri,47
9,ZG,1711,Zug,9,ZG,1707,Risch,340
9,ZG,1711,Zug,9,ZG,1708,Steinhausen,480
9,ZG,1711,Zug,9,ZG,1709,Unterägeri,112
9,ZG,1711,Zug,9,ZG,1710,Walchwil,60
9,ZG,1711,Zug,9,ZG,1711,Zug,7194
9,ZG,1711,Zug,10,FR,2196,Fribourg,6
9,ZG,1711,Zug,11,SO,2546,Grenchen,7
9,ZG,1711,Zug,11,SO,2581,Olten,6
9,ZG,1711,Zug,11,SO,7777,Andere Gemeinden,10
9,ZG,1711,Zug,12,BS,2701,Basel,37
9,ZG,1711,Zug,13,BL,2773,Reinach (BL),8
9,ZG,1711,Zug,13,BL,7777,Andere Gemeinden,22
9,ZG,1711,Zug,14,SH,2937,Neuhausen am Rheinfall,6
9,ZG,1711,Zug,14,SH,2939,Schaffhausen,11
9,ZG,1711,Zug,17,SG,3203,St. Gallen,8
9,ZG,1711,Zug,17,SG,3338,Schmerikon,5
9,ZG,1711,Zug,17,SG,3340,Rapperswil-Jona,14
9,ZG,1711,Zug,17,SG,7777,Andere Gemeinden,26
9,ZG,1711,Zug,18,GR,7777,Andere Gemeinden,7
9,ZG,1711,Zug,19,AG,4001,Aarau,17
9,ZG,1711,Zug,19,AG,4012,Suhr,5
9,ZG,1711,Zug,19,AG,4021,Baden,40
9,ZG,1711,Zug,19,AG,4040,Spreitenbach,7
9,ZG,1711,Zug,19,AG,4045,Wettingen,10
9,ZG,1711,Zug,19,AG,4071,Jonen,11
9,ZG,1711,Zug,19,AG,4080,Villmergen,7
9,ZG,1711,Zug,19,AG,4082,Wohlen (AG),5
9,ZG,1711,Zug,19,AG,4123,Windisch,6
9,ZG,1711,Zug,19,AG,4234,Merenschwand,6
9,ZG,1711,Zug,19,AG,4236,Muri (AG),35
9,ZG,1711,Zug,19,AG,4239,Sins,20
9,ZG,1711,Zug,19,AG,4252,Kaiseraugst,14
9,ZG,1711,Zug,19,AG,7777,Andere Gemeinden,110
9,ZG,1711,Zug,20,TG,4566,Frauenfeld,5
9,ZG,1711,Zug,20,TG,7777,Andere Gemeinden,14
9,ZG,1711,Zug,21,TI,7777,Andere Gemeinden,13
9,ZG,1711,Zug,24,NE,7777,Andere Gemeinden,6
9,ZG,1711,Zug,77,ZZ,7777,Andere Gemeinden,13
1,ZH,1,Aeugst am Albis,9,ZG,1701,Baar,46
1,ZH,2,Affoltern am Albis,9,ZG,1701,Baar,152
1,ZH,3,Bonstetten,9,ZG,1701,Baar,24
1,ZH,4,Hausen am Albis,9,ZG,1701,Baar,166
1,ZH,5,Hedingen,9,ZG,1701,Baar,26
1,ZH,6,Kappel am Albis,9,ZG,1701,Baar,64
1,ZH,7,Knonau,9,ZG,1701,Baar,72
1,ZH,8,Maschwanden,9,ZG,1701,Baar,18
1,ZH,9,Mettmenstetten,9,ZG,1701,Baar,122
1,ZH,10,Obfelden,9,ZG,1701,Baar,64
1,ZH,11,Ottenbach,9,ZG,1701,Baar,39
1,ZH,12,Rifferswil,9,ZG,1701,Baar,20
1,ZH,13,Stallikon,9,ZG,1701,Baar,15
1,ZH,14,Wettswil am Albis,9,ZG,1701,Baar,32
1,ZH,52,Bassersdorf,9,ZG,1701,Baar,9
1,ZH,53,Bülach,9,ZG,1701,Baar,15
1,ZH,54,Dietlikon,9,ZG,1701,Baar,7
1,ZH,56,Embrach,9,ZG,1701,Baar,5
1,ZH,62,Kloten,9,ZG,1701,Baar,20
1,ZH,64,Nürensdorf,9,ZG,1701,Baar,6
1,ZH,66,Opfikon,9,ZG,1701,Baar,16
1,ZH,67,Rafz,9,ZG,1701,Baar,5
1,ZH,69,Wallisellen,9,ZG,1701,Baar,17
1,ZH,72,Winkel,9,ZG,1701,Baar,6
1,ZH,94,Otelfingen,9,ZG,1701,Baar,6
1,ZH,96,Regensdorf,9,ZG,1701,Baar,28
1,ZH,97,Rümlang,9,ZG,1701,Baar,11
1,ZH,112,Bubikon,9,ZG,1701,Baar,7
1,ZH,115,Gossau (ZH),9,ZG,1701,Baar,7
1,ZH,117,Hinwil,9,ZG,1701,Baar,5
1,ZH,118,Rüti (ZH),9,ZG,1701,Baar,8
1,ZH,120,Wald (ZH),9,ZG,1701,Baar,9
1,ZH,121,Wetzikon (ZH),9,ZG,1701,Baar,18
1,ZH,131,Adliswil,9,ZG,1701,Baar,68
1,ZH,132,Hirzel,9,ZG,1701,Baar,37
1,ZH,133,Horgen,9,ZG,1701,Baar,170
1,ZH,134,Hütten,9,ZG,1701,Baar,10
1,ZH,135,Kilchberg (ZH),9,ZG,1701,Baar,42
1,ZH,136,Langnau am Albis,9,ZG,1701,Baar,38
1,ZH,137,Oberrieden,9,ZG,1701,Baar,43
1,ZH,138,Richterswil,9,ZG,1701,Baar,76
1,ZH,139,Rüschlikon,9,ZG,1701,Baar,27
1,ZH,140,Schönenberg (ZH),9,ZG,1701,Baar,14
1,ZH,141,Thalwil,9,ZG,1701,Baar,183
1,ZH,142,Wädenswil,9,ZG,1701,Baar,111
1,ZH,151,Erlenbach (ZH),9,ZG,1701,Baar,14
1,ZH,152,Herrliberg,9,ZG,1701,Baar,12
1,ZH,153,Hombrechtikon,9,ZG,1701,Baar,8
1,ZH,154,Küsnacht (ZH),9,ZG,1701,Baar,23
1,ZH,155,Männedorf,9,ZG,1701,Baar,13
1,ZH,156,Meilen,9,ZG,1701,Baar,26
1,ZH,158,Stäfa,9,ZG,1701,Baar,19
1,ZH,159,Uetikon am See,9,ZG,1701,Baar,7
1,ZH,160,Zumikon,9,ZG,1701,Baar,6
1,ZH,161,Zollikon,9,ZG,1701,Baar,16
1,ZH,172,Fehraltorf,9,ZG,1701,Baar,7
1,ZH,174,Illnau-Effretikon,9,ZG,1701,Baar,12
1,ZH,191,Dübendorf,9,ZG,1701,Baar,30
1,ZH,192,Egg,9,ZG,1701,Baar,8
1,ZH,195,Maur,9,ZG,1701,Baar,5
1,ZH,197,Schwerzenbach,9,ZG,1701,Baar,6
1,ZH,198,Uster,9,ZG,1701,Baar,24
1,ZH,199,Volketswil,9,ZG,1701,Baar,11
1,ZH,200,Wangen-Brüttisellen,9,ZG,1701,Baar,11
1,ZH,223,Neftenbach,9,ZG,1701,Baar,5
1,ZH,230,Winterthur,9,ZG,1701,Baar,48
1,ZH,241,Aesch (ZH),9,ZG,1701,Baar,7
1,ZH,242,Birmensdorf (ZH),9,ZG,1701,Baar,21
1,ZH,243,Dietikon,9,ZG,1701,Baar,41
1,ZH,244,Geroldswil,9,ZG,1701,Baar,7
1,ZH,245,Oberengstringen,9,ZG,1701,Baar,9
1,ZH,247,Schlieren,9,ZG,1701,Baar,18
1,ZH,248,Uitikon,9,ZG,1701,Baar,10
1,ZH,249,Unterengstringen,9,ZG,1701,Baar,11
1,ZH,250,Urdorf,9,ZG,1701,Baar,23
1,ZH,261,Zürich,9,ZG,1701,Baar,799
1,ZH,7777,Andere Gemeinden,9,ZG,1701,Baar,125
2,BE,306,Lyss,9,ZG,1701,Baar,6
2,BE,329,Langenthal,9,ZG,1701,Baar,8
2,BE,351,Bern,9,ZG,1701,Baar,42
2,BE,355,Köniz,9,ZG,1701,Baar,22
2,BE,356,Muri bei Bern,9,ZG,1701,Baar,6
2,BE,362,Ittigen,9,ZG,1701,Baar,8
2,BE,371,Biel/Bienne,9,ZG,1701,Baar,14
2,BE,404,Burgdorf,9,ZG,1701,Baar,8
2,BE,670,Neuenegg,9,ZG,1701,Baar,6
2,BE,942,Thun,9,ZG,1701,Baar,14
2,BE,7777,Andere Gemeinden,9,ZG,1701,Baar,160
3,LU,1023,Ballwil,9,ZG,1701,Baar,28
3,LU,1024,Emmen,9,ZG,1701,Baar,179
3,LU,1026,Eschenbach (LU),9,ZG,1701,Baar,46
3,LU,1030,Hitzkirch,9,ZG,1701,Baar,29
3,LU,1031,Hochdorf,9,ZG,1701,Baar,66
3,LU,1032,Hohenrain,9,ZG,1701,Baar,13
3,LU,1033,Inwil,9,ZG,1701,Baar,35
3,LU,1037,Rain,9,ZG,1701,Baar,15
3,LU,1039,Römerswil,9,ZG,1701,Baar,9
3,LU,1040,Rothenburg,9,ZG,1701,Baar,54
3,LU,1051,Adligenswil,9,ZG,1701,Baar,56
3,LU,1052,Buchrain,9,ZG,1701,Baar,73
3,LU,1053,Dierikon,9,ZG,1701,Baar,22
3,LU,1054,Ebikon,9,ZG,1701,Baar,133
3,LU,1055,Gisikon,9,ZG,1701,Baar,40
3,LU,1056,Greppen,9,ZG,1701,Baar,19
3,LU,1057,Honau,9,ZG,1701,Baar,10
3,LU,1058,Horw,9,ZG,1701,Baar,81
3,LU,1059,Kriens,9,ZG,1701,Baar,155
3,LU,1061,Luzern,9,ZG,1701,Baar,662
3,LU,1062,Malters,9,ZG,1701,Baar,32
3,LU,1063,Meggen,9,ZG,1701,Baar,72
3,LU,1064,Meierskappel,9,ZG,1701,Baar,57
3,LU,1065,Root,9,ZG,1701,Baar,96
3,LU,1066,Schwarzenberg,9,ZG,1701,Baar,9
3,LU,1067,Udligenswil,9,ZG,1701,Baar,38
3,LU,1068,Vitznau,9,ZG,1701,Baar,10
3,LU,1069,Weggis,9,ZG,1701,Baar,57
3,LU,1081,Beromünster,9,ZG,1701,Baar,15
3,LU,1083,Buttisholz,9,ZG,1701,Baar,9
3,LU,1085,Geuensee,9,ZG,1701,Baar,10
3,LU,1088,Hildisrieden,9,ZG,1701,Baar,18
3,LU,1089,Knutwil,9,ZG,1701,Baar,5
3,LU,1093,Neuenkirch,9,ZG,1701,Baar,29
3,LU,1094,Nottwil,9,ZG,1701,Baar,12
3,LU,1095,Oberkirch,9,ZG,1701,Baar,15
3,LU,1097,Rickenbach (LU),9,ZG,1701,Baar,6
3,LU,1098,Ruswil,9,ZG,1701,Baar,19
3,LU,1099,Schenkon,9,ZG,1701,Baar,15
3,LU,1102,Sempach,9,ZG,1701,Baar,22
3,LU,1103,Sursee,9,ZG,1701,Baar,25
3,LU,1107,Wolhusen,9,ZG,1701,Baar,7
3,LU,1125,Dagmersellen,9,ZG,1701,Baar,12
3,LU,1128,Ettiswil,9,ZG,1701,Baar,7
3,LU,1136,Menznau,9,ZG,1701,Baar,5
3,LU,1140,Reiden,9,ZG,1701,Baar,7
3,LU,1151,Willisau,9,ZG,1701,Baar,6
