"Typ","Datum","Anzahl","Meta","Type","Content"
"Genesene","01.02.2021","43",NA,NA,NA
"Genesene","02.02.2021","36",NA,NA,NA
"Genesene","03.02.2021","29",NA,NA,NA
"Genesene","04.02.2021","16",NA,NA,NA
"Genesene","05.02.2021","38",NA,NA,NA
"Genesene","06.02.2021","14",NA,NA,NA
"Genesene","07.02.2021","21",NA,NA,NA
"Genesene","08.02.2021","12",NA,NA,NA
"Genesene","09.02.2021","47",NA,NA,NA
"Genesene","10.02.2021","27",NA,NA,NA
"Genesene","11.02.2021","16",NA,NA,NA
"Genesene","12.02.2021","21",NA,NA,NA
"Genesene","13.02.2021","53",NA,NA,NA
"Genesene","14.02.2021","1",NA,NA,NA
"Genesene","15.02.2021","19",NA,NA,NA
"Genesene","16.02.2021","12",NA,NA,NA
"Genesene","17.02.2021","35",NA,NA,NA
"Genesene","18.02.2021","15",NA,NA,NA
"Genesene","19.02.2021","12",NA,NA,NA
"Genesene","20.02.2021","19",NA,NA,NA
"Genesene","21.02.2021","13",NA,NA,NA
"Genesene","22.02.2021","10",NA,NA,NA
"Genesene","23.02.2021","2",NA,NA,NA
"Genesene","24.02.2021","29",NA,NA,NA
"Genesene","25.02.2021","13",NA,NA,NA
"Genesene","26.02.2021","10",NA,NA,NA
"Genesene","27.02.2021","12",NA,NA,NA
"Genesene","28.02.2021","10",NA,NA,NA
"Genesene","01.03.2021","26",NA,NA,NA
"Genesene","02.03.2021","4",NA,NA,NA
"Hospitalisierte","01.03.2020","0",NA,NA,NA
"Hospitalisierte","02.03.2020","0",NA,NA,NA
"Hospitalisierte","03.03.2020","0",NA,NA,NA
"Hospitalisierte","04.03.2020","0",NA,NA,NA
"Hospitalisierte","05.03.2020","0",NA,NA,NA
"Hospitalisierte","06.03.2020","0",NA,NA,NA
"Hospitalisierte","07.03.2020","0",NA,NA,NA
"Hospitalisierte","08.03.2020","0",NA,NA,NA
"Hospitalisierte","09.03.2020","0",NA,NA,NA
"Hospitalisierte","10.03.2020","0",NA,NA,NA
"Hospitalisierte","11.03.2020","0",NA,NA,NA
"Hospitalisierte","12.03.2020","0",NA,NA,NA
"Hospitalisierte","13.03.2020","0",NA,NA,NA
"Hospitalisierte","14.03.2020","0",NA,NA,NA
"Hospitalisierte","15.03.2020","0",NA,NA,NA
"Hospitalisierte","16.03.2020","0",NA,NA,NA
"Hospitalisierte","17.03.2020","0",NA,NA,NA
"Hospitalisierte","18.03.2020","1",NA,NA,NA
"Hospitalisierte","19.03.2020","0",NA,NA,NA
"Hospitalisierte","20.03.2020","2",NA,NA,NA
"Hospitalisierte","21.03.2020","0",NA,NA,NA
"Hospitalisierte","22.03.2020","0",NA,NA,NA
"Hospitalisierte","23.03.2020","3",NA,NA,NA
"Hospitalisierte","24.03.2020","3",NA,NA,NA
"Hospitalisierte","25.03.2020","1",NA,NA,NA
"Hospitalisierte","26.03.2020","2",NA,NA,NA
"Hospitalisierte","27.03.2020","0",NA,NA,NA
"Hospitalisierte","28.03.2020","0",NA,NA,NA
"Hospitalisierte","29.03.2020","1",NA,NA,NA
"Hospitalisierte","30.03.2020","1",NA,NA,NA
"Hospitalisierte","31.03.2020","-1",NA,NA,NA
"Hospitalisierte","01.04.2020","1",NA,NA,NA
"Hospitalisierte","02.04.2020","1",NA,NA,NA
"Hospitalisierte","03.04.2020","-1",NA,NA,NA
"Hospitalisierte","04.04.2020","0",NA,NA,NA
"Hospitalisierte","05.04.2020","0",NA,NA,NA
"Hospitalisierte","06.04.2020","1",NA,NA,NA
"Hospitalisierte","07.04.2020","-3",NA,NA,NA
"Hospitalisierte","08.04.2020","1",NA,NA,NA
"Hospitalisierte","09.04.2020","2",NA,NA,NA
"Hospitalisierte","10.04.2020","-1",NA,NA,NA
"Hospitalisierte","11.04.2020","-1",NA,NA,NA
"Hospitalisierte","12.04.2020","0",NA,NA,NA
"Hospitalisierte","13.04.2020","0",NA,NA,NA
"Hospitalisierte","14.04.2020","0",NA,NA,NA
"Hospitalisierte","15.04.2020","-4",NA,NA,NA
"Hospitalisierte","16.04.2020","-1",NA,NA,NA
"Hospitalisierte","17.04.2020","-2",NA,NA,NA
"Hospitalisierte","18.04.2020","5",NA,NA,NA
"Hospitalisierte","19.04.2020","0",NA,NA,NA
"Hospitalisierte","20.04.2020","-2",NA,NA,NA
"Hospitalisierte","21.04.2020","-3",NA,NA,NA
"Hospitalisierte","22.04.2020","0",NA,NA,NA
"Hospitalisierte","23.04.2020","0",NA,NA,NA
"Hospitalisierte","24.04.2020","0",NA,NA,NA
"Hospitalisierte","25.04.2020","0",NA,NA,NA
"Hospitalisierte","26.04.2020","1",NA,NA,NA
"Hospitalisierte","27.04.2020","0",NA,NA,NA
"Hospitalisierte","28.04.2020","-1",NA,NA,NA
"Hospitalisierte","29.04.2020","0",NA,NA,NA
"Hospitalisierte","30.04.2020","-2",NA,NA,NA
"Hospitalisierte","01.05.2020","-1",NA,NA,NA
"Hospitalisierte","02.05.2020","0",NA,NA,NA
"Hospitalisierte","03.05.2020","0",NA,NA,NA
"Hospitalisierte","04.05.2020","1",NA,NA,NA
"Hospitalisierte","05.05.2020","-1",NA,NA,NA
"Hospitalisierte","06.05.2020","-1",NA,NA,NA
"Hospitalisierte","07.05.2020","0",NA,NA,NA
"Hospitalisierte","08.05.2020","0",NA,NA,NA
"Hospitalisierte","09.05.2020","-1",NA,NA,NA
"Hospitalisierte","10.05.2020","0",NA,NA,NA
"Hospitalisierte","11.05.2020","0",NA,NA,NA
"Hospitalisierte","12.05.2020","-1",NA,NA,NA
"Hospitalisierte","13.05.2020","0",NA,NA,NA
"Hospitalisierte","14.05.2020","0",NA,NA,NA
"Hospitalisierte","15.05.2020","0",NA,NA,NA
"Hospitalisierte","16.05.2020","0",NA,NA,NA
"Hospitalisierte","17.05.2020","0",NA,NA,NA
"Hospitalisierte","18.05.2020","0",NA,NA,NA
"Hospitalisierte","19.05.2020","0",NA,NA,NA
"Hospitalisierte","20.05.2020","0",NA,NA,NA
"Hospitalisierte","21.05.2020","0",NA,NA,NA
"Hospitalisierte","22.05.2020","0",NA,NA,NA
"Hospitalisierte","23.05.2020","0",NA,NA,NA
"Hospitalisierte","24.05.2020","1",NA,NA,NA
"Hospitalisierte","25.05.2020","0",NA,NA,NA
"Hospitalisierte","26.05.2020","-1",NA,NA,NA
"Hospitalisierte","27.05.2020","0",NA,NA,NA
"Hospitalisierte","28.05.2020","0",NA,NA,NA
"Hospitalisierte","29.05.2020","0",NA,NA,NA
"Hospitalisierte","30.05.2020","0",NA,NA,NA
"Hospitalisierte","31.05.2020","0",NA,NA,NA
"Hospitalisierte","01.06.2020","0",NA,NA,NA
"Hospitalisierte","02.06.2020","0",NA,NA,NA
"Hospitalisierte","03.06.2020","0",NA,NA,NA
"Hospitalisierte","04.06.2020","0",NA,NA,NA
"Hospitalisierte","05.06.2020","0",NA,NA,NA
"Hospitalisierte","06.06.2020","0",NA,NA,NA
"Hospitalisierte","07.06.2020","0",NA,NA,NA
"Hospitalisierte","08.06.2020","0",NA,NA,NA
"Hospitalisierte","09.06.2020","1",NA,NA,NA
"Hospitalisierte","10.06.2020","0",NA,NA,NA
"Hospitalisierte","11.06.2020","0",NA,NA,NA
"Hospitalisierte","12.06.2020","0",NA,NA,NA
"Hospitalisierte","13.06.2020","0",NA,NA,NA
"Hospitalisierte","14.06.2020","0",NA,NA,NA
"Hospitalisierte","15.06.2020","-1",NA,NA,NA
"Hospitalisierte","16.06.2020","0",NA,NA,NA
"Hospitalisierte","17.06.2020","0",NA,NA,NA
"Hospitalisierte","18.06.2020","0",NA,NA,NA
"Hospitalisierte","19.06.2020","0",NA,NA,NA
"Hospitalisierte","20.06.2020","0",NA,NA,NA
"Hospitalisierte","21.06.2020","0",NA,NA,NA
"Hospitalisierte","22.06.2020","0",NA,NA,NA
"Hospitalisierte","23.06.2020","0",NA,NA,NA
"Hospitalisierte","24.06.2020","0",NA,NA,NA
"Hospitalisierte","25.06.2020","0",NA,NA,NA
"Hospitalisierte","26.06.2020","0",NA,NA,NA
"Hospitalisierte","27.06.2020","0",NA,NA,NA
"Hospitalisierte","28.06.2020","0",NA,NA,NA
"Hospitalisierte","29.06.2020","0",NA,NA,NA
"Hospitalisierte","30.06.2020","0",NA,NA,NA
"Hospitalisierte","01.07.2020","0",NA,NA,NA
"Hospitalisierte","02.07.2020","0",NA,NA,NA
"Hospitalisierte","03.07.2020","0",NA,NA,NA
"Hospitalisierte","04.07.2020","0",NA,NA,NA
"Hospitalisierte","05.07.2020","1",NA,NA,NA
"Hospitalisierte","06.07.2020","1",NA,NA,NA
"Hospitalisierte","07.07.2020","0",NA,NA,NA
"Hospitalisierte","08.07.2020","0",NA,NA,NA
"Hospitalisierte","09.07.2020","-1",NA,NA,NA
"Hospitalisierte","10.07.2020","1",NA,NA,NA
"Hospitalisierte","11.07.2020","1",NA,NA,NA
"Hospitalisierte","12.07.2020","0",NA,NA,NA
"Hospitalisierte","13.07.2020","0",NA,NA,NA
"Hospitalisierte","14.07.2020","0",NA,NA,NA
"Hospitalisierte","15.07.2020","0",NA,NA,NA
"Hospitalisierte","16.07.2020","2",NA,NA,NA
"Hospitalisierte","17.07.2020","0",NA,NA,NA
"Hospitalisierte","18.07.2020","0",NA,NA,NA
"Hospitalisierte","19.07.2020","-3",NA,NA,NA
"Hospitalisierte","20.07.2020","0",NA,NA,NA
"Hospitalisierte","21.07.2020","-1",NA,NA,NA
"Hospitalisierte","22.07.2020","0",NA,NA,NA
"Hospitalisierte","23.07.2020","0",NA,NA,NA
"Hospitalisierte","24.07.2020","0",NA,NA,NA
"Hospitalisierte","25.07.2020","0",NA,NA,NA
"Hospitalisierte","26.07.2020","-1",NA,NA,NA
"Hospitalisierte","27.07.2020","0",NA,NA,NA
"Hospitalisierte","28.07.2020","0",NA,NA,NA
"Hospitalisierte","29.07.2020","0",NA,NA,NA
"Hospitalisierte","30.07.2020","2",NA,NA,NA
"Hospitalisierte","31.07.2020","0",NA,NA,NA
"Hospitalisierte","01.08.2020","0",NA,NA,NA
"Hospitalisierte","02.08.2020","0",NA,NA,NA
"Hospitalisierte","03.08.2020","0",NA,NA,NA
"Hospitalisierte","04.08.2020","0",NA,NA,NA
"Hospitalisierte","05.08.2020","-1",NA,NA,NA
"Hospitalisierte","06.08.2020","-1",NA,NA,NA
"Hospitalisierte","07.08.2020","0",NA,NA,NA
"Hospitalisierte","08.08.2020","0",NA,NA,NA
"Hospitalisierte","09.08.2020","2",NA,NA,NA
"Hospitalisierte","10.08.2020","-2",NA,NA,NA
"Hospitalisierte","11.08.2020","1",NA,NA,NA
"Hospitalisierte","12.08.2020","-1",NA,NA,NA
"Hospitalisierte","13.08.2020","0",NA,NA,NA
"Hospitalisierte","14.08.2020","0",NA,NA,NA
"Hospitalisierte","15.08.2020","0",NA,NA,NA
"Hospitalisierte","16.08.2020","1",NA,NA,NA
"Hospitalisierte","17.08.2020","0",NA,NA,NA
"Hospitalisierte","18.08.2020","-1",NA,NA,NA
"Hospitalisierte","19.08.2020","0",NA,NA,NA
"Hospitalisierte","20.08.2020","0",NA,NA,NA
"Hospitalisierte","21.08.2020","0",NA,NA,NA
"Hospitalisierte","22.08.2020","0",NA,NA,NA
"Hospitalisierte","23.08.2020","3",NA,NA,NA
"Hospitalisierte","24.08.2020","0",NA,NA,NA
"Hospitalisierte","25.08.2020","0",NA,NA,NA
"Hospitalisierte","26.08.2020","0",NA,NA,NA
"Hospitalisierte","27.08.2020","0",NA,NA,NA
"Hospitalisierte","28.08.2020","0",NA,NA,NA
"Hospitalisierte","29.08.2020","0",NA,NA,NA
"Hospitalisierte","30.08.2020","1",NA,NA,NA
"Hospitalisierte","31.08.2020","0",NA,NA,NA
"Hospitalisierte","01.09.2020","-1",NA,NA,NA
"Hospitalisierte","02.09.2020","-1",NA,NA,NA
"Hospitalisierte","03.09.2020","0",NA,NA,NA
"Hospitalisierte","04.09.2020","0",NA,NA,NA
"Hospitalisierte","05.09.2020","0",NA,NA,NA
"Hospitalisierte","06.09.2020","-1",NA,NA,NA
"Hospitalisierte","07.09.2020","-1",NA,NA,NA
"Hospitalisierte","08.09.2020","0",NA,NA,NA
"Hospitalisierte","09.09.2020","0",NA,NA,NA
"Hospitalisierte","10.09.2020","0",NA,NA,NA
"Hospitalisierte","11.09.2020","0",NA,NA,NA
"Hospitalisierte","12.09.2020","0",NA,NA,NA
"Hospitalisierte","13.09.2020","1",NA,NA,NA
"Hospitalisierte","14.09.2020","0",NA,NA,NA
"Hospitalisierte","15.09.2020","0",NA,NA,NA
"Hospitalisierte","16.09.2020","-1",NA,NA,NA
"Hospitalisierte","17.09.2020","0",NA,NA,NA
"Hospitalisierte","18.09.2020","0",NA,NA,NA
"Hospitalisierte","19.09.2020","0",NA,NA,NA
"Hospitalisierte","20.09.2020","0",NA,NA,NA
"Hospitalisierte","21.09.2020","1",NA,NA,NA
"Hospitalisierte","22.09.2020","0",NA,NA,NA
"Hospitalisierte","23.09.2020","1",NA,NA,NA
"Hospitalisierte","24.09.2020","1",NA,NA,NA
"Hospitalisierte","25.09.2020","0",NA,NA,NA
"Hospitalisierte","26.09.2020","0",NA,NA,NA
"Hospitalisierte","27.09.2020","-1",NA,NA,NA
"Hospitalisierte","28.09.2020","1",NA,NA,NA
"Hospitalisierte","29.09.2020","1",NA,NA,NA
"Hospitalisierte","30.09.2020","-2",NA,NA,NA
"Hospitalisierte","01.10.2020","-2",NA,NA,NA
"Hospitalisierte","02.10.2020","0",NA,NA,NA
"Hospitalisierte","03.10.2020","0",NA,NA,NA
"Hospitalisierte","04.10.2020","2",NA,NA,NA
"Hospitalisierte","05.10.2020","0",NA,NA,NA
"Hospitalisierte","06.10.2020","0",NA,NA,NA
"Hospitalisierte","07.10.2020","5",NA,NA,NA
"Hospitalisierte","08.10.2020","-1",NA,NA,NA
"Hospitalisierte","09.10.2020","0",NA,NA,NA
"Hospitalisierte","10.10.2020","0",NA,NA,NA
"Hospitalisierte","11.10.2020","1",NA,NA,NA
"Hospitalisierte","12.10.2020","2",NA,NA,NA
"Hospitalisierte","13.10.2020","-1",NA,NA,NA
"Hospitalisierte","14.10.2020","0",NA,NA,NA
"Hospitalisierte","15.10.2020","2",NA,NA,NA
"Hospitalisierte","16.10.2020","0",NA,NA,NA
"Hospitalisierte","17.10.2020","0",NA,NA,NA
"Hospitalisierte","18.10.2020","5",NA,NA,NA
"Hospitalisierte","19.10.2020","-1",NA,NA,NA
"Hospitalisierte","20.10.2020","0",NA,NA,NA
"Hospitalisierte","21.10.2020","3",NA,NA,NA
"Hospitalisierte","22.10.2020","-1",NA,NA,NA
"Hospitalisierte","23.10.2020","0",NA,NA,NA
"Hospitalisierte","24.10.2020","0",NA,NA,NA
"Hospitalisierte","25.10.2020","-1",NA,NA,NA
"Hospitalisierte","26.10.2020","7",NA,NA,NA
"Hospitalisierte","27.10.2020","1",NA,NA,NA
"Hospitalisierte","28.10.2020","2",NA,NA,NA
"Hospitalisierte","29.10.2020","7",NA,NA,NA
"Hospitalisierte","30.10.2020","1",NA,NA,NA
"Hospitalisierte","31.10.2020","-4",NA,NA,NA
"Hospitalisierte","01.11.2020","4",NA,NA,NA
"Hospitalisierte","02.11.2020","3",NA,NA,NA
"Hospitalisierte","03.11.2020","-1",NA,NA,NA
"Hospitalisierte","04.11.2020","0",NA,NA,NA
"Hospitalisierte","05.11.2020","-5",NA,NA,NA
"Hospitalisierte","06.11.2020","0",NA,NA,NA
"Hospitalisierte","07.11.2020","0",NA,NA,NA
"Hospitalisierte","08.11.2020","1",NA,NA,NA
"Hospitalisierte","09.11.2020","-2",NA,NA,NA
"Hospitalisierte","10.11.2020","0",NA,NA,NA
"Hospitalisierte","11.11.2020","-1",NA,NA,NA
"Hospitalisierte","12.11.2020","2",NA,NA,NA
"Hospitalisierte","13.11.2020","-1",NA,NA,NA
"Hospitalisierte","14.11.2020","2",NA,NA,NA
"Hospitalisierte","15.11.2020","0",NA,NA,NA
"Hospitalisierte","16.11.2020","2",NA,NA,NA
"Hospitalisierte","17.11.2020","-3",NA,NA,NA
"Hospitalisierte","18.11.2020","0",NA,NA,NA
"Hospitalisierte","19.11.2020","2",NA,NA,NA
"Hospitalisierte","20.11.2020","-5",NA,NA,NA
"Hospitalisierte","21.11.2020","-4",NA,NA,NA
"Hospitalisierte","22.11.2020","2",NA,NA,NA
"Hospitalisierte","23.11.2020","4",NA,NA,NA
"Hospitalisierte","24.11.2020","3",NA,NA,NA
"Hospitalisierte","25.11.2020","-6",NA,NA,NA
"Hospitalisierte","26.11.2020","-3",NA,NA,NA
"Hospitalisierte","27.11.2020","-2",NA,NA,NA
"Hospitalisierte","28.11.2020","1",NA,NA,NA
"Hospitalisierte","29.11.2020","2",NA,NA,NA
"Hospitalisierte","30.11.2020","-2",NA,NA,NA
"Hospitalisierte","01.12.2020","0",NA,NA,NA
"Hospitalisierte","02.12.2020","-3",NA,NA,NA
"Hospitalisierte","03.12.2020","2",NA,NA,NA
"Hospitalisierte","04.12.2020","4",NA,NA,NA
"Hospitalisierte","05.12.2020","0",NA,NA,NA
"Hospitalisierte","06.12.2020","1",NA,NA,NA
"Hospitalisierte","07.12.2020","0",NA,NA,NA
"Hospitalisierte","08.12.2020","-5",NA,NA,NA
"Hospitalisierte","09.12.2020","1",NA,NA,NA
"Hospitalisierte","10.12.2020","3",NA,NA,NA
"Hospitalisierte","11.12.2020","0",NA,NA,NA
"Hospitalisierte","12.12.2020","-2",NA,NA,NA
"Hospitalisierte","13.12.2020","1",NA,NA,NA
"Hospitalisierte","14.12.2020","-1",NA,NA,NA
"Hospitalisierte","15.12.2020","0",NA,NA,NA
"Hospitalisierte","16.12.2020","1",NA,NA,NA
"Hospitalisierte","17.12.2020","-1",NA,NA,NA
"Hospitalisierte","18.12.2020","2",NA,NA,NA
"Hospitalisierte","19.12.2020","0",NA,NA,NA
"Hospitalisierte","20.12.2020","4",NA,NA,NA
"Hospitalisierte","21.12.2020","-4",NA,NA,NA
"Hospitalisierte","22.12.2020","-3",NA,NA,NA
"Hospitalisierte","23.12.2020","-3",NA,NA,NA
"Hospitalisierte","24.12.2020","-2",NA,NA,NA
"Hospitalisierte","25.12.2020","-2",NA,NA,NA
"Hospitalisierte","26.12.2020","0",NA,NA,NA
"Hospitalisierte","27.12.2020","0",NA,NA,NA
"Hospitalisierte","28.12.2020","0",NA,NA,NA
"Hospitalisierte","29.12.2020","2",NA,NA,NA
"Hospitalisierte","30.12.2020","-1",NA,NA,NA
"Hospitalisierte","31.12.2020","1",NA,NA,NA
"Hospitalisierte","01.01.2021","2",NA,NA,NA
"Hospitalisierte","02.01.2021","-1",NA,NA,NA
"Hospitalisierte","03.01.2021","-2",NA,NA,NA
"Hospitalisierte","04.01.2021","3",NA,NA,NA
"Hospitalisierte","05.01.2021","4",NA,NA,NA
"Hospitalisierte","06.01.2021","1",NA,NA,NA
"Hospitalisierte","07.01.2021","3",NA,NA,NA
"Hospitalisierte","08.01.2021","-4",NA,NA,NA
"Hospitalisierte","09.01.2021","-2",NA,NA,NA
"Hospitalisierte","10.01.2021","-3",NA,NA,NA
"Hospitalisierte","11.01.2021","0",NA,NA,NA
"Hospitalisierte","12.01.2021","2",NA,NA,NA
"Hospitalisierte","13.01.2021","-1",NA,NA,NA
"Hospitalisierte","14.01.2021","-2",NA,NA,NA
"Hospitalisierte","15.01.2021","-1",NA,NA,NA
"Hospitalisierte","16.01.2021","0",NA,NA,NA
"Hospitalisierte","17.01.2021","-1",NA,NA,NA
"Hospitalisierte","18.01.2021","0",NA,NA,NA
"Hospitalisierte","19.01.2021","-2",NA,NA,NA
"Hospitalisierte","20.01.2021","-1",NA,NA,NA
"Hospitalisierte","21.01.2021","-3",NA,NA,NA
"Hospitalisierte","22.01.2021","2",NA,NA,NA
"Hospitalisierte","23.01.2021","-3",NA,NA,NA
"Hospitalisierte","24.01.2021","0",NA,NA,NA
"Hospitalisierte","25.01.2021","0",NA,NA,NA
"Hospitalisierte","26.01.2021","1",NA,NA,NA
"Hospitalisierte","27.01.2021","-1",NA,NA,NA
"Hospitalisierte","28.01.2021","1",NA,NA,NA
"Hospitalisierte","29.01.2021","-2",NA,NA,NA
"Hospitalisierte","30.01.2021","0",NA,NA,NA
"Hospitalisierte","31.01.2021","0",NA,NA,NA
"Hospitalisierte","01.02.2021","1",NA,NA,NA
"Hospitalisierte","02.02.2021","0",NA,NA,NA
"Hospitalisierte","03.02.2021","0",NA,NA,NA
"Hospitalisierte","04.02.2021","-2",NA,NA,NA
"Hospitalisierte","05.02.2021","2",NA,NA,NA
"Hospitalisierte","06.02.2021","0",NA,NA,NA
"Hospitalisierte","07.02.2021","0",NA,NA,NA
"Hospitalisierte","08.02.2021","0",NA,NA,NA
"Hospitalisierte","09.02.2021","-2",NA,NA,NA
"Hospitalisierte","10.02.2021","0",NA,NA,NA
"Hospitalisierte","11.02.2021","1",NA,NA,NA
"Hospitalisierte","12.02.2021","0",NA,NA,NA
"Hospitalisierte","13.02.2021","0",NA,NA,NA
"Hospitalisierte","14.02.2021","1",NA,NA,NA
"Hospitalisierte","15.02.2021","0",NA,NA,NA
"Hospitalisierte","16.02.2021","-3",NA,NA,NA
"Hospitalisierte","17.02.2021","3",NA,NA,NA
"Hospitalisierte","18.02.2021","-1",NA,NA,NA
"Hospitalisierte","19.02.2021","0",NA,NA,NA
"Hospitalisierte","20.02.2021","0",NA,NA,NA
"Hospitalisierte","21.02.2021","1",NA,NA,NA
"Hospitalisierte","22.02.2021","0",NA,NA,NA
"Hospitalisierte","23.02.2021","-1",NA,NA,NA
"Hospitalisierte","24.02.2021","0",NA,NA,NA
"Hospitalisierte","25.02.2021","1",NA,NA,NA
"Hospitalisierte","26.02.2021","0",NA,NA,NA
"Hospitalisierte","27.02.2021","0",NA,NA,NA
"Hospitalisierte","28.02.2021","-1",NA,NA,NA
"Hospitalisierte","01.03.2021","0",NA,NA,NA
"Hospitalisierte","02.03.2021","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","01.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","02.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","03.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","04.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","05.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","06.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","07.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","08.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","09.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","10.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","11.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","12.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","13.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","14.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","15.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","16.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","17.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","18.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","19.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","20.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","21.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","22.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","23.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","24.03.2020","1",NA,NA,NA
"Hospitalisierte in Intensivpflege","25.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","26.03.2020","4",NA,NA,NA
"Hospitalisierte in Intensivpflege","27.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","28.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","29.03.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","30.03.2020","1",NA,NA,NA
"Hospitalisierte in Intensivpflege","31.03.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","01.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","02.04.2020","2",NA,NA,NA
"Hospitalisierte in Intensivpflege","03.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","04.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","05.04.2020","1",NA,NA,NA
"Hospitalisierte in Intensivpflege","06.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","07.04.2020","1",NA,NA,NA
"Hospitalisierte in Intensivpflege","08.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","09.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","10.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","11.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","12.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","13.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","14.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","15.04.2020","-2",NA,NA,NA
"Hospitalisierte in Intensivpflege","16.04.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","17.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","18.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","19.04.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","20.04.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","21.04.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","22.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","23.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","24.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","25.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","26.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","27.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","28.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","29.04.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","30.04.2020","-2",NA,NA,NA
"Hospitalisierte in Intensivpflege","01.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","02.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","03.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","04.05.2020","1",NA,NA,NA
"Hospitalisierte in Intensivpflege","05.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","06.05.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","07.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","08.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","09.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","10.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","11.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","12.05.2020","-1",NA,NA,NA
"Hospitalisierte in Intensivpflege","13.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","14.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","15.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","16.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","17.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","18.05.2020","0",NA,NA,NA
"Hospitalisierte in Intensivpflege","19.05.2020","0",NA,NA,NA
